# trNo, usertype, content, trtype, regdate, tmpNo
'2554', '문비서', '넵', '꽃/케익배달', '2015-11-02 14:52:00', '2554'
'2554', '유저', '명화공업 기술연구소 권혁인 이사 부친께서 2015년 11월 1일 별세하셨기에 삼가알려드립니다. <br>많은 위로와 조문 부탁드립니다. <br><br>영면일 : 2015년 11월 1일<br>발인일 : 2015년 11월 3일<br>빈소 : 강동경희대병원 장례식장 23호<br>연락처 : 권혁인 이사 010-5341-0752<br>', '꽃/케익배달', '2015-11-02 15:55:00', '2554'
'2554', '유저', '근조신청드립니다', '꽃/케익배달', '2015-11-02 15:55:00', '2554'
'2554', '문비서', '잠시만 기다려 주세요.', '꽃/케익배달', '2015-11-02 15:55:00', '2554'
'2554', '문비서', '●장소: 강동경희대병원 장례식장 23호<br>●상주: 권혁인 이사님 부친상 <br>●리본문구<br>좌측 :  PTC 조용원 지사장 <br>우측 : 삼가 故人의 冥福을 빕니다<br>이렇게 주문했습니다.', '꽃/케익배달', '2015-11-02 16:00:00', '2554'
'2554', '유저', '감사합니다', '꽃/케익배달', '2015-11-02 16:04:00', '2554'
'2554', '문비서', '진경님 약은 빠른걸로 배송했습니다. 잘 받으셨나요?', '꽃/케익배달', '2015-11-02 16:05:00', '2554'
'2582', '유저', '지금 서비스중인가요?', '꽃/케익배달', '2015-11-03 13:57:00', '2582'
'2582', '문비서', '안녕하세요, 고객님<br>네, 서비스 중입니다.<br>무엇을 도와드릴까요?', '꽃/케익배달', '2015-11-03 13:57:00', '2582'
'2582', '유저', '꽃배달하려고요 받는주소는 경남 하동군청 주민복지과 김은진 입니다', '꽃/케익배달', '2015-11-03 13:59:00', '2582'
'2582', '문비서', '꽃다발이신가요, 꽃바구니이신가요?', '꽃/케익배달', '2015-11-03 14:00:00', '2582'
'2582', '유저', '흠 꽃다발이요 여자친구주는건데 사죄용입니다^^', '꽃/케익배달', '2015-11-03 14:00:00', '2582'
'2582', '문비서', '잠시만 기다려 주세요.', '꽃/케익배달', '2015-11-03 14:01:00', '2582'
'2582', '문비서', '1. 빨강장미꽃다발 50,000원', '꽃/케익배달', '2015-11-03 14:04:00', '2582'
'2582', '문비서', '2. 노랑장미혼합꽃다발 65,000원', '꽃/케익배달', '2015-11-03 14:05:00', '2582'
'2582', '유저', '1번이요~ 오늘 배달되나요?', '꽃/케익배달', '2015-11-03 14:05:00', '2582'
'2582', '문비서', '확인 후 안내해드리겠습니다.', '꽃/케익배달', '2015-11-03 14:06:00', '2582'
'2582', '문비서', '오늘 배달 가능하다고 합니다. <br><br>보내시는 분 : 김택현 님<br>받으시는 분 : 김은진 님<br>받으시는 곳 : 경남 하동군청 주민복지과<br><br>혹시 카드에 문구 넣으실건가요?', '꽃/케익배달', '2015-11-03 14:15:00', '2582'
'2582', '유저', '미안해요 라고 넣어주세요', '꽃/케익배달', '2015-11-03 14:15:00', '2582'
'2582', '문비서', '총 결제 비용은 50,000원입니다.<br>결제 문자 보내드렸습니다.<br>로그인 후 결제 품목과 금액 확인 후 결제 부탁드립니다.<br><br>카드에 \'\'미안해요\'\' 라고 써 달라고 말씀드리겠습니다.', '꽃/케익배달', '2015-11-03 14:17:00', '2582'
'2582', '유저', '결제완료하였고 잘부탁드립니다^^', '꽃/케익배달', '2015-11-03 14:18:00', '2582'
'2582', '문비서', '감사합니다, 입금 확인하였습니다 ^^<br>잠시만 기다려 주세요~', '꽃/케익배달', '2015-11-03 14:18:00', '2582'
'2582', '문비서', '김은진 님 연락처 부탁드립니다~', '꽃/케익배달', '2015-11-03 14:23:00', '2582'
'2582', '유저', '010-5851-3703 입니다', '꽃/케익배달', '2015-11-03 14:23:00', '2582'
'2582', '문비서', '감사합니다~', '꽃/케익배달', '2015-11-03 14:23:00', '2582'
'2582', '문비서', '동료직원 김진아님께서 인수하셨다고 합니다^^', '꽃/케익배달', '2015-11-03 18:30:00', '2582'
'2582', '유저', '네 감사합니다~', '꽃/케익배달', '2015-11-03 18:30:00', '2582'
'2582', '문비서', '문비서가 고객님을 특별한 호칭으로 불러드리기로 하였습니다!!<br><br>앞으로 문비서가 고객님을 어떻게 불러드릴까요? <br>다음중에서 선택하실 수 있으세요.<br>1)직함 예) 회장님, 사장님, 대표님, 전무님, 부장님, 과장님, 대리님 등등<br>2)이름+님 예) 택현님<br>3)별칭 예) 다니엘, 엘사 등등', '꽃/케익배달', '2015-11-03 18:31:00', '2582'
'2582', '유저', '이름으로 불러주세요^^', '꽃/케익배달', '2015-11-03 18:32:00', '2582'
'2582', '문비서', '네, 택현님 좋은 하루 보내세요^^', '꽃/케익배달', '2015-11-03 18:32:00', '2582'
'2582', '유저', '네 감사합니다', '꽃/케익배달', '2015-11-03 18:34:00', '2582'
'2582', '문비서', '^^', '꽃/케익배달', '2015-11-03 18:35:00', '2582'
'2606', '유저', '과일 바구니로 보내주세요', '꽃/케익배달', '2015-11-04 07:57:00', NULL
'2606', '문비서', '안녕하세요 고객님\n요청하신 과일 바구니 보내드리겠습니다~', '꽃/케익배달', '2015-11-04 07:58:00', NULL
'2606', '유저', '네', '꽃/케익배달', '2015-11-04 07:58:00', NULL
'2606', '문비서', '고객님~\n과일바구니, 댁으로 배송완료되었습니다', '꽃/케익배달', '2015-11-04 14:33:00', NULL
'2606', '유저', '네 감사합니다', '꽃/케익배달', '2015-11-04 14:35:00', NULL
'2606', '문비서', '좋은 하루 보내시길 바랍니다^^', '꽃/케익배달', '2015-11-04 14:35:00', NULL
'2615', '유저', '<br><br>세메스 최진영 전무님 모친께서 노환으로 별세 하셨음 알려드립니다.<br>망자: 공노길(88세)<br>망시:2015.11.03(10시45분)<br>상주:최정연,최경연,최상철,최진영<br>빈소:분당 서울대병원 장례식장 3호실<br>장지:대지공원묘원<br>발인:2015.11.05일<br>', '꽃/케익배달', '2015-11-04 10:55:00', '2615'
'2615', '유저', '근조화환요청드립니다', '꽃/케익배달', '2015-11-04 10:55:00', '2615'
'2615', '문비서', '안녕하세요 고객님<br>근조화환 신청해 드리겠습니다', '꽃/케익배달', '2015-11-04 10:56:00', '2615'
'2615', '문비서', '●장소: 분당 서울대병원 장례식장 3호실<br>●상주: 최정연,최경연,최상철,최진영<br>●리본문구<br>좌측 : PTC 조용원 지사장 <br>우측 : 삼가 故人의 冥福을 빕니다<br><br>위와 같이 주문해 드렸습니다', '꽃/케익배달', '2015-11-04 11:02:00', '2615'
'2615', '유저', '고맙습니다', '꽃/케익배달', '2015-11-04 11:09:00', '2615'
'2615', '문비서', '네, 감사합니다.~^^', '꽃/케익배달', '2015-11-04 11:10:00', '2615'
'2615', '문비서', '오후1시50분에 최준님께서 인수받으셨습니다', '꽃/케익배달', '2015-11-04 14:09:00', '2615'
'2616', '유저', '문비서님', '꽃/케익배달', '2015-11-04 11:19:00', '2616'
'2616', '문비서', '안녕하세요. 구지희님^^<br>무엇을 도와 드릴까요?', '꽃/케익배달', '2015-11-04 11:20:00', '2616'
'2616', '유저', '사무실 이전 화분 요청드립니다', '꽃/케익배달', '2015-11-04 11:20:00', '2616'
'2616', '유저', '주소는', '꽃/케익배달', '2015-11-04 11:20:00', '2616'
'2616', '문비서', '네, 알겠습니다.', '꽃/케익배달', '2015-11-04 11:20:00', '2616'
'2616', '유저', '충북 청주시 흥덕구 남촌로 30  (주)성화텍', '꽃/케익배달', '2015-11-04 11:21:00', '2616'
'2616', '유저', '받는사람은 박동순부장, 01080603077', '꽃/케익배달', '2015-11-04 11:21:00', '2616'
'2616', '문비서', '네', '꽃/케익배달', '2015-11-04 11:22:00', '2616'
'2616', '유저', '보내는사람은 티에스아이앤티 대표 문연자 입니다.', '꽃/케익배달', '2015-11-04 11:22:00', '2616'
'2616', '문비서', '네, 알겠습니다.', '꽃/케익배달', '2015-11-04 11:22:00', '2616'
'2616', '유저', '문구는 지난번처럼 해주시고', '꽃/케익배달', '2015-11-04 11:22:00', '2616'
'2616', '유저', '세금계산서 발행 부탁드립니다.<br>그리고 10월달 계산서 발행이 안됬습니다.  재확인 바랍니다.', '꽃/케익배달', '2015-11-04 11:23:00', '2616'
'2616', '문비서', '네, 확인 하겠습니다.', '꽃/케익배달', '2015-11-04 11:23:00', '2616'
'2616', '문비서', '동일한 해피트리 99,000원으로 주문 도와드리겠습니다~', '꽃/케익배달', '2015-11-04 11:23:00', '2616'
'2616', '문비서', '개업 축하화분 해피트리 99,000원으로 진행 하였습니다.~<br><br>받으시는 분 : 박동순부장<br>주소 : 충북 청주시 흥덕구 남촌로 30 (주)성화텍<br>연락처 : 010-8060-3077<br><br>리본문구 <br>좌측 : 티에스아이앤티 대표 문연자<br>우측 : 이전을 축하드리며 무궁한 번영있기를 기원합니다', '꽃/케익배달', '2015-11-04 11:27:00', '2616'
'2616', '문비서', '구지회님 10월 30일자로 10월 13일 근조화환 발행하였습니다.', '꽃/케익배달', '2015-11-04 11:31:00', '2616'
'2616', '문비서', '10월달로 검색하면 나오실 것 같습니다.', '꽃/케익배달', '2015-11-04 11:31:00', '2616'
'2635', '유저', '안녕하세요 로앤비 김수이인데요', '꽃/케익배달', '2015-11-05 09:49:00', NULL
'2635', '문비서', '안녕하세요. 과장님^^', '꽃/케익배달', '2015-11-05 09:50:00', NULL
'2635', '유저', '이상품으로 하고싶습니다', '꽃/케익배달', '2015-11-05 09:50:00', NULL
'2635', '문비서', '네, 확인 후 안내드리겠습니다.', '꽃/케익배달', '2015-11-05 09:50:00', NULL
'2635', '문비서', '과장님, 팔손이 화분 100,000원으로 10,000원 계좌입금 부탁드립니다.\n\\\"주문처리를 위해 10,000원 입금 부탁드립니다.\\\"\n결제 금액은 아래 문비서 계좌 중 하나로 입금해주시면 됩니다. \n국민은행 786101-00-028152 (주)텍스트팩토리\n신한은행 140-010-927533 (주)텍스트팩토리\n우리은행 1005-002-832850 (주)텍스트팩토리\n하나은행 115-910030-48104 (주)텍스트팩토리\n', '꽃/케익배달', '2015-11-05 09:53:00', NULL
'2635', '문비서', '입금 확인 후, 주문 진행하겠습니다.~^^', '꽃/케익배달', '2015-11-05 09:54:00', NULL
'2635', '유저', '네', '꽃/케익배달', '2015-11-05 09:55:00', NULL
'2635', '문비서', '감사합니다.~\nmunbs.com 에서 회원가입 부탁드립니다.^^\n배송 받으실 주소와 받을 수 있는  날짜 시간대를 말씀해 주시면 주문 도와 드리겠습니다.', '꽃/케익배달', '2015-11-05 10:03:00', NULL
'2635', '유저', '입금했습니다', '꽃/케익배달', '2015-11-05 10:25:00', NULL
'2635', '문비서', '네, 감사합니다.~', '꽃/케익배달', '2015-11-05 10:25:00', NULL
'2635', '문비서', '입금 확인 되셨습니다 ^^ \n배송 받으실 주소 부탁드릴께요~', '꽃/케익배달', '2015-11-05 10:30:00', NULL
'2679', '유저', '과일이 좋겠네요.\n\n문비서를 응원합니다~!!', '꽃/케익배달', '2015-11-06 13:47:00', NULL
'2679', '문비서', '응원 감사합니다 ^^ 과일바구니로 보내드릴게요~ 받으실 주소 부탁드립니다! ', '꽃/케익배달', '2015-11-06 13:49:00', NULL
'2679', '문비서', '앗, 그리고 11월 11일이 평일이라서요~ 그날 배송해 드리면 받으실 분이 계신지요? ', '꽃/케익배달', '2015-11-06 14:02:00', NULL
'2679', '유저', '경기도 과천시 관문로 128 주공1단지 107동101호입니다. 와이프가 집에있을거에요', '꽃/케익배달', '2015-11-06 14:07:00', NULL
'2679', '문비서', '주문해 드렸습니다~ 그런데 11월11일은 당일배송은 가능하지만 빼빼로데이라서 시간지정은 어렵다고 합니다. 혹시 10일에 받아보시는 건 어떠실까요? ', '꽃/케익배달', '2015-11-06 14:22:00', NULL
'2679', '유저', '10일까지는 집에없어서요. 11일이 좋겠습니다', '꽃/케익배달', '2015-11-06 14:23:00', NULL
'2679', '문비서', '아~ 그러시군요 ^^ 11일로 지정해드리겠습니다. 감사합니다~ \n즐거운 금요일 되세요 ^^ ', '꽃/케익배달', '2015-11-06 14:24:00', NULL
'2679', '문비서', '안녕하세요, 박기삼님 ^^ 과일바구니 건으로 꽃집에서 연락드렸는데 통화가 안되신다고 해서 문자드립니다~ 내일 배송인데요~ 혹시나 댁에 안계시면 경비실에 맡겨달라고 요청하였습니다. 문자 보시면 답문 하나만 부탁드릴께요 ^^ ', '꽃/케익배달', '2015-11-10 10:50:00', NULL
'2680', '유저', '문비서님 안녕하세요? ^^', '꽃/케익배달', '2015-11-06 15:14:00', '2680'
'2680', '문비서', '안녕하세요, 정재성님<br>무엇을 도와드릴까요?', '꽃/케익배달', '2015-11-06 15:15:00', '2680'
'2680', '유저', '강남역에 맛있는 케이크를 누군가에게 배달하려고 하는데 어떻게 하면 좋을까요?', '꽃/케익배달', '2015-11-06 15:15:00', '2680'
'2680', '유저', '카드결제 할 수 있으면 좋구요', '꽃/케익배달', '2015-11-06 15:16:00', '2680'
'2680', '유저', '최대한 빨리 배달하면 좋구요', '꽃/케익배달', '2015-11-06 15:16:00', '2680'
'2680', '문비서', '출발지와 도착지를 알려주세요~<br>그리고 어떤 종류의 케익을 얼마 정도 금액에 사려고 하시나요?', '꽃/케익배달', '2015-11-06 15:16:00', '2680'
'2680', '문비서', '강남역에서 원하시는 케이크를 사신후 강남역에 배송 가능하시고<br>기본 요금은 5,900원~ 입니다', '꽃/케익배달', '2015-11-06 15:21:00', '2680'
'2680', '유저', '케익 종류는 크게 상관없구요 가격도 괜찮습니다 좀 큰 케익이면 좋겠구요', '꽃/케익배달', '2015-11-06 15:23:00', '2680'
'2680', '유저', '출발지는 케익 파는 곳이겠죠? ㅎㅎ', '꽃/케익배달', '2015-11-06 15:23:00', '2680'
'2680', '유저', '도착지는 서초구 서초동 1327-29, 404호입니다 ^^', '꽃/케익배달', '2015-11-06 15:25:00', '2680'
'2680', '문비서', '앗', '꽃/케익배달', '2015-11-06 15:25:00', '2680'
'2680', '유저', '가능한가요? ㅎㅎ', '꽃/케익배달', '2015-11-06 15:25:00', '2680'
'2680', '문비서', '감사합니다 ^^', '꽃/케익배달', '2015-11-06 15:26:00', '2680'
'2680', '문비서', '(신나)', '꽃/케익배달', '2015-11-06 15:26:00', '2680'
'2680', '유저', 'ㅎㅎ 여러 사람들이 함께 드실 수 있도록 큰 케익이면 좋겠습니다 ^^', '꽃/케익배달', '2015-11-06 15:27:00', '2680'
'2680', '유저', '현금 결제도 가능합니다 :)', '꽃/케익배달', '2015-11-06 15:29:00', '2680'
'2680', '문비서', '케익 고르고 있는 중입니다~ ㅎㅎ 잠시만요 ^^', '꽃/케익배달', '2015-11-06 15:30:00', '2680'
'2680', '유저', '네엡 문비서님이 좋아하시는 케익을 고르시면 가장 좋을 것 같습니다 ㅎㅎㅎ', '꽃/케익배달', '2015-11-06 15:30:00', '2680'
'2680', '문비서', '32,000원 생크림 케익으로 골랐습니다~', '꽃/케익배달', '2015-11-06 15:38:00', '2680'
'2680', '문비서', '방금 결제링크를 문자로 보내드렸습니다~ <br>로그인 후 품목확인 하시고 결제 부탁드릴께요 (아잉)', '꽃/케익배달', '2015-11-06 15:41:00', '2680'
'2680', '유저', '네 결제하려는데', '꽃/케익배달', '2015-11-06 16:11:00', '2680'
'2680', '유저', '카드사 선택이 안되요', '꽃/케익배달', '2015-11-06 16:11:00', '2680'
'2680', '유저', '여기서 카드사 고르고 완료 눌렀는데 선택이 안되고 \'카드사 선택\' 그대로', '꽃/케익배달', '2015-11-06 16:12:00', '2680'
'2680', '문비서', '결제 금액은 아래 문비서 계좌 중 하나로 입금해주시면 됩니다. <br>국민은행 786101-00-028152 (주)텍스트팩토리<br>하나은행 115-910030-48104 (주)텍스트팩토리<br>우리은행 1005-002-832850 (주)텍스트팩토리<br>신한은행 140-010-927533 (주)텍스트팩토리', '꽃/케익배달', '2015-11-06 16:13:00', '2680'
'2680', '문비서', '편하신 은행으로 계좌입금해주세요 ^^', '꽃/케익배달', '2015-11-06 16:13:00', '2680'
'2680', '유저', '아 카드결제는 지금 안 되나요?', '꽃/케익배달', '2015-11-06 16:14:00', '2680'
'2680', '문비서', '확인 후 답변드리겠습니다~', '꽃/케익배달', '2015-11-06 16:16:00', '2680'
'2680', '문비서', '정재성님, 죄송하지만 내부 테스트 상에서는 별다른 문제는 별다른 문제는 발견되지 않았습니다.<br>다시 시도해 봐 주실수 있으실까요?<br>앞서 보내드린 링크로 다시 한 번 결제 시도해 주시면 감사하겠습니다~', '꽃/케익배달', '2015-11-06 16:58:00', '2680'
'2680', '유저', '네 다시 해볼게요', '꽃/케익배달', '2015-11-06 17:26:00', '2680'
'2680', '문비서', '감사합니다~', '꽃/케익배달', '2015-11-06 17:27:00', '2680'
